white_FMB,ganser_FMB_04,white_JAS,ganser_JAS_04,ganser_JAS_07,ganser_JAS_sphere,stokes_JAS,ganser_LW_04
0.025306908,0.024195442,0.02518968014943244,0.017625847476033383,0.021897828005907623,0.025077376036796297,0.025367766872852172,0.01762644579970094
0.025567085,0.024433739,0.02545017066085717,0.01780348192636083,0.02212104553932043,0.025336317107644012,0.025632702035780178,0.017804085279728807
0.02582854,0.024673015,0.0257119522135291,0.01798191364856401,0.022345313906353432,0.025596543253516593,0.02589901348240905,0.017982522035602137
0.026091283,0.02491327,0.025975023684097837,0.018161140934277814,0.022570631566904132,0.02585805358492769,0.026166701212738765,0.01816175435870128
0.026355315,0.025154507000000003,0.02623938394187148,0.01834116207162425,0.022796996976284952,0.026120847208789773,0.02643576522676934,0.018341780536894312
0.026620623,0.025396707,0.026505031848839834,0.018521975345269344,0.02302440858526276,0.026384923228426522,0.026706205524500766,0.018522598854593997
0.026887212,0.025639883999999998,0.026771966259697993,0.01870357903647987,0.02325286484009849,0.026650280743585327,0.026978022105933055,0.0187042075928145
0.027155082999999997,0.025884021,0.02704018602187043,0.018885971423179968,0.02348236418258664,0.02691691885044973,0.02725121497106619,0.01888660502922803
0.027424231,0.026129125,0.02730968997553543,0.01906915078000761,0.023712905050094907,0.027184836641651982,0.02752578411990018,0.019069789438221352
0.027694661000000002,0.026375189,0.027580476953649888,0.01925311537837092,0.023944485875603733,0.027454033206285616,0.027801729552435036,0.01925375909095209
0.027966371,0.026622207999999998,0.02785254578197449,0.01943786348650426,0.02417710508774572,0.027724507629917912,0.028079051268670725,0.019438512255404834
0.028239356,0.026870186,0.028125895279099387,0.01962339336952429,0.024410761110845284,0.02799625899460262,0.02835774926860729,0.01962404719644726
0.028513622000000002,0.027119109,0.028400524256470036,0.01980970328948572,0.024645452364958034,0.028269286378892478,0.028637823552244708,0.01981036217588584
0.028789157000000003,0.027368978,0.028676431518413592,0.01999679150543702,0.024881177265910256,0.028543588857851902,0.028919274119582963,0.01999745545252161
0.029065967,0.027619794,0.02895361586216564,0.02018465627347588,0.025117934225338437,0.028819165503069667,0.02920210097062209,0.02018532528220565
0.029344053999999998,0.027871549,0.029232076077897122,0.020373295846804546,0.02535572165072856,0.02909601538267154,0.029486304105362064,0.02037396991789439
0.029623412999999998,0.028124242999999997,0.02951181094874186,0.02056270847578494,0.025594537945455572,0.029374137561333044,0.029771883523802892,0.020563387609704806
0.02990404,0.028377873999999997,0.02979281925082427,0.020752892407993665,0.02583438150882275,0.029653531100292216,0.030058839225944586,0.020753576604969404
0.030185938,0.02863243,0.03007459887450484,0.02094384588827675,0.02607525073610099,0.029934195057362258,0.030347171211787122,0.020944535148290998
0.030469107999999998,0.028887912999999998,0.030358139410194347,0.021135567158804294,0.026317144018568137,0.030216128486944473,0.030636879481330512,0.021136261481597376
0.030753544,0.029144322,0.0306429494882882,0.02132805445912489,0.02656005974354827,0.030499330440040946,0.030927964034574762,0.021328753844195702
0.031039251,0.02940166,0.030929056526701023,0.021521325389534864,0.02680402073909838,0.030783828474572922,0.031220454186424634,0.021522029836647957
0.031326227000000005,0.029659914,0.031216402049474477,0.021715339534034,0.027048976597297023,0.031069564740785312,0.031514291444698965,0.02171604904170203
0.03161446,0.029919077000000002,0.031505013334054595,0.021910114411607364,0.027294950036487638,0.03135656666315553,0.031809504986674154,0.021910828978610627
0.031903964,0.030179154,0.031794889106632064,0.02210564825185775,0.02754193942857071,0.03164483327921713,0.03210609481235019,0.022106367876738912
0.03219473,0.030440138999999998,0.03208602808662238,0.02230193928203572,0.027789943141688762,0.031934363623168864,0.032404060921727075,0.02230266396310086
0.032486755,0.030702032,0.03237842898669664,0.02249898572709292,0.02803895954026532,0.03222515672588758,0.03270340331480483,0.02249971546241249
0.032780055,0.030964832999999997,0.032672090512812765,0.02269678580973511,0.02828898698504399,0.032517211614941206,0.03300412199158344,0.02269752059714499
0.033074602,0.031228524,0.0329670113642468,0.02289533775047506,0.028540023833127284,0.03281052731460168,0.033306216952062886,0.022896077587577574
0.033370409,0.031493109,0.03326319023362481,0.02309463976768524,0.028792068438015645,0.033105102845858006,0.033609688196243194,0.023095384651850227
0.03366749,0.031758595,0.03356062580695479,0.023294690077650254,0.029045119149646224,0.03340093722642919,0.03391453572412437,0.02329544000601612
0.033965815,0.032024965,0.03385931676365892,0.023495486894619104,0.02929917431443165,0.03369802947077731,0.03422075953570638,0.0234962418640939
0.034265403,0.032292224,0.0341592617766063,0.02369702843085726,0.02955423227529891,0.03399637859012062,0.03452835963098926,0.023697788438119805
0.03456625,0.032560371,0.03446045951214562,0.023899312896698468,0.02981029137172786,0.03429598359244648,0.034837336009973,0.023900077938199423
0.034868337,0.032829389,0.03476290863013833,0.024102338500596353,0.03006734993978998,0.03459684348252455,0.03514768867265757,0.024103108572559383
0.035171691,0.033099283,0.035066607783992045,0.024306103449175925,0.030325406312186963,0.03489845706442511,0.035459417619043025,0.02430687854759879
0.035476297000000004,0.033370063,0.03537155562069404,0.024510605947284596,0.030584458818289154,0.03520181543956422,0.03577252284912931,0.024511386067940365
0.035782147,0.033641702999999995,0.03567775078084531,0.024715844198043325,0.03084450578417409,0.035506425601667224,0.03608700436291645,0.024716629336481492
0.03608926,0.033914216000000004,0.03598519189869451,0.02492181640289726,0.031105545532664886,0.03581228654218889,0.03640286216040447,0.024922606554444938
0.036397617,0.034187589,0.03629387760217238,0.02512852076166625,0.031367576383368526,0.03611939724943325,0.03672009624159333,0.02512931592142938
0.036707215,0.034461822,0.03660380651292636,0.025335955472595217,0.03163059665271419,0.036427756708566815,0.037038706606483035,0.02533675563545976
0.037018076000000004,0.03473692,0.0369149772463554,0.025544118732404197,0.03189460465399151,0.036737363901631875,0.0373586932550736,0.02554492389303735
0.03733018,0.035012871,0.03722738841164503,0.025753008736338165,0.0321595986973886,0.03704821780755967,0.03768005618736503,0.025753818889189584
0.037643518,0.03528966,0.03754103861180259,0.025962623678216643,0.032425577090030196,0.03736031740218366,0.03800279540335732,0.025963438817519724
0.037958112,0.03556731,0.03785592644369268,0.0261729617504831,0.03269253813601566,0.03767366165825282,0.03832691090305044,0.026173781870256204
0.038273945,0.035845805,0.03817205049807311,0.026384021144254165,0.03295999000109576,0.037988249545445,0.03865240268644443,0.026384846238301878
0.038591024,0.036125138,0.03848940935963045,0.026595800049368377,0.03322890739663683,0.038304080030380126,0.03897927075353927,0.026596630111282847
0.038909346000000004,0.036405314,0.0388080016070165,0.02680829665443505,0.033498802329916554,0.0386211520766336,0.03930751510433496,0.026809131677597214
0.039228905,0.03668632,0.039127857856861264,0.027021530503869337,0.03376970022922383,0.038939496538003965,0.03963716876971604,0.027022370481945345
0.039549705,0.036968164,0.039448912710882515,0.027235457141310117,0.03404154520989071,0.03925904870940446,0.0399681658255418,0.02723630206676668
0.039871741,0.037250832000000005,0.03977119665069798,0.027450096037457034,0.034314362597074016,0.039579839314610905,0.04030053916506845,0.027450945903049386
0.040195022000000004,0.037534326,0.04009470823118415,0.027665445376484046,0.03458815067485143,0.03990186730515367,0.04063428878829593,0.02766630017476153
0.040519536,0.037818652,0.04041944600136608,0.027881503341575575,0.034862907724577154,0.040225131629585374,0.04096941469522426,0.027882363064882995
0.040845279,0.038103789,0.04074540850445468,0.02809826811497384,0.0351386320249193,0.04054963123349434,0.041305916885853465,0.028099132755452817
0.041172255,0.038389742000000004,0.041072092215277876,0.028315737878025726,0.03541532185189698,0.04087536505951792,0.04164379536018351,0.028316607427616054
0.041500479,0.038676519,0.04140049082493327,0.0285339108112296,0.03569297547891758,0.04120233204735602,0.04198305011821441,0.028534785261670633
0.041829929,0.0389641,0.041730109649478084,0.028752785094281783,0.035971591176813804,0.04153053113378443,0.042323681159946176,0.028753664437113854
0.042160604000000004,0.039252486,0.04206094720852721,0.02897235890612278,0.03625116721388063,0.04185996125266831,0.04266568848537879,0.028973243132688547
0.042492515999999994,0.03954168,0.04239300201607382,0.02919263042498327,0.03653170185591219,0.042190621334975656,0.043009072094512255,0.029193519526429203
0.042825654000000005,0.039831676,0.04272627258052755,0.02941359782842989,0.03681319336623865,0.04252251030879077,0.043353831987346575,0.029414491795707605
0.043160014000000003,0.040122468,0.04306075740475301,0.0296352592934107,0.03709564000576291,0.04285562709932773,0.04369996816388176,0.02963615811727845
0.04349561,0.040414061,0.04339645498610825,0.02985761299630038,0.03737904003299715,0.04318997062894384,0.0440474806241178,0.029858516667324482
0.043832432000000005,0.040706433,0.043733363816483566,0.030080657112945244,0.0376633917040994,0.04352553981715314,0.044396369368054675,0.030081565621501525
0.044170469000000004,0.040999595,0.04407148238234039,0.03030438981870804,0.03794869327291012,0.043862333580640005,0.044746634395692424,0.030305303154983265
0.044509742000000005,0.041293558,0.04441080916475014,0.03052880928851227,0.03823494299098836,0.04420035083327247,0.04509827570703102,0.030529727442505664
0.044850219000000004,0.041588283999999996,0.0447513426394334,0.030753913696886494,0.038522139107648054,0.04453959048611592,0.04545129330207046,0.030754836658411173
0.04519194,0.041883804,0.04509308127679917,0.03097970121800831,0.03881027986999431,0.04488005144744653,0.04580568718081078,0.030980628976692782
0.045534864,0.042180102000000004,0.04543602354198411,0.031206170025747958,0.039099363522959285,0.04522173262276481,0.04616145734325194,0.031207102571037603
0.045879018,0.042477161,0.04578016789489209,0.031433318293711834,0.03938938830933827,0.04556463291480917,0.04651860378939395,0.03143425561487043
0.046224385,0.042774998,0.0461255127902337,0.031661144195285665,0.039680352469825514,0.04590875122356947,0.04687712651923682,0.03166208628139685
0.046570979000000005,0.043073609000000006,0.0464720566775659,0.031889645903677336,0.039972254243049996,0.046254086446300594,0.04723702553278055,0.03189059274364616
0.046918772000000004,0.04337297,0.04681979800133177,0.032118821591959654,0.04026509186561104,0.046600637477535914,0.047598300830025114,0.03211977317451409
0.047267795,0.043673094,0.0471687352009005,0.03234866943311265,0.04055886357211396,0.04694840320910101,0.04796095241097054,0.03234962574680511
0.047618024,0.04397399,0.047518866710607115,0.03257918760006577,0.04085356759520541,0.04729738253012715,0.048324980275616845,0.032580148633274665
0.047969468,0.04427563,0.04787022615180806,0.032810397417773605,0.04114923177553882,0.04764760940683724,0.04869042103319989,0.03281136315917503
0.048322119000000004,0.044578023,0.04822274168389724,0.03304225082169762,0.04144579521487854,0.04799901268455008,0.049057201602876264,0.03304322125885521
0.048675992,0.044881165,0.04857644679916775,0.03327476907014092,0.04174328565717071,0.048351626202975825,0.04942535845625348,0.0332757441909203
0.049031055999999996,0.045185052,0.04893133991221924,0.03350795033624647,0.04204170132757983,0.04870544884060421,0.04979489159333156,0.03350893012834546
0.049387343,0.045489687,0.04928741943281828,0.03374179279331325,0.04234104044948747,0.04906047947329863,0.0501658010141105,0.033742777244263424
0.04974483,0.045795052999999995,0.04964468376593879,0.0339762946148368,0.04264130124452702,0.04941671697430973,0.05053808671859028,0.0339772837120051
0.050103527,0.04610116,0.05000313131180259,0.034211453974549555,0.04294248193261854,0.04977416021428912,0.05091174870677092,0.034212447705139794
0.050463427000000005,0.046408005,0.05036276046591985,0.03444726904646076,0.04324458073200323,0.050132808061302846,0.051286786978652424,0.03444826739751528
0.050824522999999996,0.046715572000000004,0.050723569619129785,0.03468325933309357,0.043547595859277914,0.05049216552599753,0.05166320153423476,0.034683738442128804
0.051186826,0.04702387400000001,0.05108555715764131,0.03492037831041246,0.04385152552942952,0.05085321263583306,0.052040992373517975,0.03492085947372478
0.05155034,0.047332898,0.051448721463073645,0.03515814753217193,0.04415636795586915,0.051215460883472196,0.05242015949650204,0.03515863074187959
0.051915046,0.047642647999999996,0.05181306091249718,0.035396565173955855,0.04446212135046633,0.05157890912656365,0.052800702903186954,0.03539705042210956
0.052280948,0.04795311,0.05217857387847422,0.03563562941181997,0.04476878392358304,0.0519435562202403,0.05318262259357272,0.03563611669040391
0.052648053,0.048264295,0.05254525872909989,0.03587533842233035,0.0450763538841076,0.05230940101713287,0.05356591856765934,0.035875827723263136
0.053016346,0.048576187,0.052913113828042924,0.03611569038260152,0.045384829439488426,0.05267644236738342,0.053950590825446836,0.03611618169773709
0.05338585,0.048888795,0.05328213753458656,0.03635668347033418,0.04569420879576769,0.05304467911865909,0.05433663936693517,0.0363571767914628
0.053756535,0.049202103,0.05365232820366963,0.03659831586385296,0.04600449015761495,0.053414110116165786,0.05472406419212435,0.03659881118270218
0.05412842,0.049516115,0.0540236841859274,0.03684058574214361,0.04631567172836055,0.05378473420266177,0.0551128653010144,0.03684108305037919
0.05450148900000001,0.049830832,0.05439620382773246,0.03708349128488997,0.0466277517100288,0.05415655021847125,0.05550304269360528,0.0370839905741169
0.054875760999999995,0.050146244000000006,0.05476988547123605,0.03732703067251096,0.04694072830337144,0.054529557001498204,0.05589459636989704,0.03732753193427434
0.055251215,0.050462358,0.05514472745440872,0.03757120208619683,0.047254599707900434,0.05490375338723983,0.05628752632988967,0.03757170531198288
0.05562786,0.050779164,0.05552072811108156,0.03781600370794547,0.04756936412192104,0.055279138208800226,0.05668183257358311,0.0378165088891825
0.056005694,0.051096652,0.05589788577098726,0.03806143372059846,0.04788501974256464,0.05565571029690423,0.05707751510097744,0.03806194084865778
0.056384712000000003,0.051414829,0.05627619875980106,0.03830749030787656,0.04820156476582142,0.05603346847991081,0.0574745739120726,0.03830799937407348
0.056764907999999996,0.051733684,0.056655168572581585,0.038554171654415284,0.04851899738657295,0.056412411583826795,0.05787300900686863,0.03855468265001009
0.057146302999999996,0.052053232000000005,0.05703578011387919,0.03880147594579994,0.04883731579862462,0.056792538432320655,0.05827282038536551,0.038801988861998815
0.057528865,0.052373447000000004,0.05741758010459577,0.03904942619214205,0.049156550159120856,0.05717388603677216,0.058674048235150524,0.03904994102028878
0.057912614,0.05269433900000001,0.057800490501888506,0.03929797099578917,0.049476634819172784,0.05755637695422046,0.05907661231867748,0.03929848772679306
0.058297548,0.053015905999999995,0.058184547730268224,0.03954713330690336,0.04979759984562555,0.05794004807323888,0.059480552685905304,0.039547651931814115
0.058683652,0.05333814,0.05856975009173928,0.0397969113152153,0.05011944342830164,0.05832489820827797,0.05988586933683397,0.03979743182503237
0.059070952,0.053661045,0.05895609588453952,0.04004730321157712,0.05044216375610778,0.05871092617151805,0.0602925622714635,0.04004782559725072
0.059459407,0.053984609,0.05934358340318119,0.04029830718799597,0.050765759017066536,0.05909813077288279,0.060700631489793884,0.04029883144042798
0.059849057000000004,0.054308835,0.059732210938491834,0.04054992143766714,0.0510902273983478,0.059486510820052685,0.0611100769918251,0.040550447547712094
0.060239865999999996,0.05463371400000001,0.060121976777655524,0.040802144155007186,0.051415567086300414,0.059876065118478955,0.0615208987775572,0.040802672113473236
0.060631856,0.054959249,0.06051287920425346,0.04105497353568651,0.05174177626648317,0.06026679247139683,0.06193309684699015,0.04105550333333637
0.061025005,0.055285428,0.060904916498305116,0.041308407776661844,0.0520688531236963,0.060658691679839435,0.062346671200123945,0.04130893940421378
0.061419349000000005,0.055612277,0.06129808693630905,0.041562445076208474,0.052396795842012234,0.061051761542651226,0.06276162183695859,0.04156297852433722
0.061814840999999995,0.05593975599999999,0.061692388791283664,0.04181708363395199,0.052725602604806625,0.061446000856501655,0.06317794875749409,0.04181761889328975
0.062211517,0.056267887,0.062087820332808116,0.042072321650900114,0.053055271594789115,0.06184140841589883,0.06359565196173048,0.042072858712037475
0.062609345,0.056596652000000004,0.06248437982706292,0.042328157329473884,0.0533858009940339,0.062237983013202915,0.06401473144966768,0.0423286961829608
0.063008353,0.056926064000000005,0.06288206553687081,0.04258458887353883,0.05371718898401026,0.06263572343863989,0.06443518722130576,0.042585129509885564
0.06340852400000001,0.057256102999999996,0.06328087572173736,0.042841614488435834,0.05404943374561301,0.06303462848031517,0.0648570192766447,0.04284215689811394
0.063809857,0.057586778,0.06368080863789151,0.04309923238101155,0.05438253345919248,0.06343469692422686,0.06528022761568446,0.04309977655445478
0.06421233700000001,0.057918067999999996,0.06408186253832626,0.04335744075964892,0.05471648630458489,0.06383592755427976,0.0657048122384251,0.043357986687254206
0.064615995,0.05825000599999999,0.06448403567283909,0.04361623783429695,0.05505129046114213,0.06423831915229858,0.0661307731448666,0.04361678550642537
0.065020807,0.058582559000000006,0.0648873262880724,0.043875621816500676,0.05538694410776159,0.06464187049804161,0.06655811033500893,0.04387617122347835
0.06542677400000001,0.058915727,0.06529173262755401,0.04413559091943055,0.055723445422915976,0.06504658036921439,0.06698682380885214,0.04413614205154964
0.065833904,0.059249524000000005,0.06569725293173737,0.0443961433579117,0.05606079258468263,0.06545244754148298,0.06741691356639616,0.0443966962054313
0.066242181,0.059583925,0.06610388543804192,0.04465727734845287,0.05639898377077315,0.06585947078848775,0.06784837960764108,0.04465783190160005
0.06665162,0.059918948,0.06651162838089321,0.044918991109275205,0.05673801715856252,0.06626764888185674,0.06828122193258687,0.04491954735824581
0.06706221400000001,0.060254577999999996,0.06692047999176301,0.04518128286034059,0.05707789092511828,0.06667698059121921,0.06871544054123346,0.04518184079530026
0.067473955,0.060590810999999994,0.06733043849920956,0.045444150823379846,0.057418603247229534,0.0670874646842192,0.06915103543358095,0.04544471043446499
0.06788685900000001,0.060927652,0.06774154329048272,0.045707619594826075,0.05776018649812124,0.06749914114757526,0.06958805037556796,0.04570818087231087
0.06830091,0.061265096,0.06815371037554795,0.04597163471139824,0.05810257054414079,0.06791192641783819,0.07002639797294552,0.04597219764519622
0.068716094,0.06160314,0.06856693764372539,0.04623619422876831,0.05844575331121555,0.06832581891198898,0.07046607781282849,0.04623675880876949
0.06913244,0.061941769,0.0689813059661851,0.04650134929336239,0.05878980161887779,0.06874090017674624,0.07090717783997941,0.04650191550976056
0.069549918,0.062280998,0.06939677228570419,0.04676707170608685,0.0591346793628692,0.06915712763405424,0.07134965415083112,0.04676763954888604
0.06996854400000001,0.06262081900000001,0.06981333481419585,0.04703335969986343,0.059480384718909256,0.06957450003992859,0.07179350674538375,0.04703392915904396
0.070388302,0.062961228,0.07023099176093779,0.047300211509572664,0.059826915862637865,0.06999301614849378,0.07223873562363717,0.04730078257509209
0.070809223,0.063302211,0.07064974133261179,0.047567625372080105,0.06017427096964346,0.07041267471199693,0.0726853407855915,0.047568198033874166
0.071231276,0.063643783,0.07106953969482659,0.04783557270089359,0.06052241335672401,0.07083343234383108,0.0731332773642948,0.04783614694871898
0.071654476,0.063985944,0.07149046901740906,0.04810410533189768,0.0608714108350408,0.07125537195257514,0.07358263495602246,0.04810468115580825
0.072078787,0.064328678,0.07191248556996545,0.04837319473863925,0.061221226803549404,0.07167845026199231,0.07403336883145095,0.04837377212851071
0.072504267,0.064671986,0.07233558754918593,0.04864283916617946,0.06157185943790779,0.0721026660169537,0.07448547899058032,0.0486434181118693
0.07293088,0.065015867,0.07275977314936029,0.0489130368616911,0.061923306913859645,0.07252801796051973,0.07493896543341054,0.04891361735303949
0.073358618,0.065360315,0.07318504056241669,0.04918378607448307,0.06227556740726121,0.07295450483395358,0.07539382815994163,0.049184368101313845
0.073787495,0.065705337,0.07361138797796057,0.049455085056024826,0.06262863909410833,0.07338212537673468,0.07585006717017356,0.04945566860814633
0.07421749799999999,0.066050924,0.07403877078690897,0.0497269048479297,0.06298248472205369,0.07381083539470418,0.07630763663376959,0.049727489914984685
0.074648641,0.066397071,0.07446727265959922,0.04999929807560072,0.06333717324380747,0.07424071937449783,0.07676662807377486,0.04999988464752125
0.07508090099999999,0.066743761,0.074896849090224,0.05027223583980629,0.0636926674882803,0.07467124112214915,0.07722699579748099,0.050272823906359676
0.075514309,0.067091025,0.07532749825948291,0.05054571640089574,0.06404896563229188,0.07510337855735089,0.07768873980488798,0.050546305951837345
0.075948834,0.067438848,0.07575921834594486,0.05081973802149669,0.06440606585293367,0.075536643301379,0.07815186009599578,0.050820329046570835
0.07638447,0.067787208,0.07619200752608618,0.051094298966537895,0.06476396632759487,0.07597103408325641,0.07861635667080444,0.0510948914554788
0.07682125299999999,0.068136133,0.0766258205353864,0.051369369966598896,0.0651226293242408,0.07640650602257125,0.07908218287322086,0.05136996390898666
0.077259146,0.068485595,0.07706074231768166,0.051645004311124156,0.0654821247608586,0.07684314494818449,0.0795494318778029,0.051645599696821226
0.07769815599999999,0.068835594,0.07749672771109119,0.05192117278907965,0.06584241498588976,0.07728090608875751,0.08001805716608576,0.051921769607795064
0.078138314,0.069186144,0.07793377488409939,0.05219787367482154,0.06620349817817156,0.07771978816663377,0.08048805873806947,0.052198471916257726
0.07857956,0.069537237,0.07837188200328664,0.05247510524511748,0.06656537251696691,0.07815978990251984,0.08095943659375407,0.052475704898971076
0.079021938,0.069888853,0.07881104723336661,0.052752865779167955,0.06692803618198934,0.0786009100154986,0.08143219073313951,0.05275346683513068
0.079465441,0.070241019,0.07925126873722367,0.05303115355862738,0.06729148735342816,0.07904314722304241,0.08190632115622583,0.05303175600638688
0.079910047,0.070593707,0.07969250049570083,0.053309938960077304,0.06765568774906756,0.07948645584998244,0.08238178024353497,0.05331054278918042
0.080355793,0.07094692400000001,0.0801343384043755,0.053589276032941634,0.06802070839763823,0.0799309232813093,0.08285866309639461,0.05358988123320914
0.080802612,0.071300663,0.08057771231195583,0.053869135211280166,0.06838651109647714,0.08037650395021571,0.08333692223295511,0.05386974177239266
0.081250571,0.071654946,0.08102213509508345,0.05414951478676905,0.06875309402792355,0.08082319656786376,0.08381655765321647,0.05415012269840649
0.08169963200000001,0.072009727,0.0814676049080867,0.05443041305364028,0.06912045537491517,0.08127099984387048,0.08429756935717868,0.0544310223054828
0.082149796,0.072365031,0.08191411990368709,0.05471182830870136,0.06948859332101229,0.08171991248632114,0.08477995734484169,0.054712438890430086
0.082601078,0.072720855,0.08236167823303608,0.05499375885135489,0.06985750605042203,0.08216993320178242,0.0852637216162056,0.05499437075265285
0.08305347,0.073077194,0.08281023313376216,0.05527617471358393,0.07022715474086788,0.08262101552727562,0.08574881358840757,0.05527678792400634
0.083506942,0.07343404,0.08325987247409093,0.05555913068900076,0.07059761151520443,0.08307324839196469,0.08623533028954482,0.05555974519836824
0.08396156099999999,0.073791407,0.0837105495927465,0.05584259686614735,0.07096883762977298,0.08352658544051167,0.08672322327438287,0.055843212664153416
0.084417246,0.074149273,0.08416226263495964,0.05612657155499567,0.07134083127160389,0.08398102537353871,0.08721249254292182,0.05612718863133893
0.08487404900000001,0.074507646,0.08461500974457017,0.05641105306820622,0.07171359062849163,0.08443656689021406,0.08770313809516166,0.05641167141259122
0.085331962,0.07486651799999999,0.08506878906406266,0.056696039721146264,0.07208711388901813,0.08489320868826525,0.08819515993110233,0.05669665932328434
0.085790955,0.075225905,0.08552355320218433,0.056981501257782105,0.07246088509051335,0.08535090363501445,0.08868850864212456,0.05698212210726794
0.086251058,0.07558576,0.08597939126089423,0.0572674930971047,0.07283592873754953,0.08580974197359961,0.08918328290783857,0.057268115183790796
0.086712241,0.075946122,0.08643625594934755,0.05755398503884355,0.07321173086195042,0.08626967667835866,0.08967943345725345,0.0575546083524663
0.08717452699999999,0.07630698400000001,0.08689414540496028,0.05784097540936852,0.07358828965572731,0.0867307064413855,0.09017696029036917,0.05784159993967426
0.087637916,0.07666833,0.08735305776396844,0.05812846253784304,0.07396560331179207,0.08719282995339772,0.09067586340718575,0.05812908827458888
0.08810237800000001,0.07703016,0.0878129911614628,0.05841644475624084,0.07434367002397926,0.08765604590374944,0.09117614280770316,0.05841707168919535
0.08856795,0.077392481,0.08827394373142347,0.05870492039936243,0.0747224879870684,0.08812035298044434,0.09167779849192145,0.05870554851830651
0.08903460199999999,0.07775528,0.08873586735896857,0.05899385888358042,0.07510201740265615,0.08858570327601781,0.09218078008783646,0.05899448817819094
0.08950234900000001,0.078118563,0.08919885257008014,0.05928331634301173,0.07548233238110205,0.08905218855528733,0.0926851882018281,0.059283946803214596
0.089971177,0.07848232200000001,0.08966285134946314,0.05957326224885586,0.07586339320085603,0.08951976101706688,0.09319097259952057,0.05957389386447343
0.09044109300000001,0.078846551,0.09012786182699638,0.05986369494738038,0.07624519806069462,0.08998841934408558,0.09369813328091385,0.05986432770825044
0.090912096,0.079211265,0.0905938821316184,0.06015461278775888,0.07662774516044764,0.09045816221778599,0.09420667024600804,0.06015524668373532
0.09138418699999999,0.079576448,0.09106091039136045,0.060446014122085875,0.077011032701019,0.09092898831833647,0.0947165834948031,0.06044664914303939
0.09185735099999999,0.079942092,0.0915288978797094,0.060737868093038286,0.07739502044492115,0.09140084907979759,0.09522782182953847,0.06073850422874628
0.09233160300000001,0.080308221,0.09199793632999706,0.061030231435365886,0.07777978340064867,0.09187383756152831,0.09574048750810682,0.06103086867584706
0.092806913,0.08067479,0.0924679771145775,0.061323073345764124,0.07816528140674171,0.09234790530322899,0.09625452947037604,0.061323711680944304
0.09328333300000001,0.081041843,0.09293901835818663,0.06161639218815887,0.07855151266861057,0.09282305098009862,0.09676994771634613,0.0616170316079837
0.093760803,0.081409343,0.0934110581848189,0.06191018632946971,0.07893847539284364,0.09329927326612515,0.09728674224601708,0.0619108268239054
0.094239376,0.081777312,0.09388409471775998,0.06220445413962388,0.07932616778722805,0.09377657083409839,0.09780491305938889,0.06220509569865792
0.094719,0.08214572099999999,0.094358126079619,0.06249919399156988,0.07971458806076946,0.09425494235562236,0.09832446015646153,0.062499836605211766
0.09519970400000001,0.082514584,0.09483310284035003,0.06279437471679969,0.080103695472835,0.09473433850313191,0.09884533137608965,0.06279501837497767
0.095681451,0.082883887,0.09530911812631547,0.06309005373652894,0.08049356606434227,0.09521485383482654,0.09936763090293566,0.0630906984294036
0.096164301,0.08325365900000001,0.0957861226054787,0.0633861999353192,0.08088415916971498,0.0956964391280282,0.09989130671348251,0.06338684565297034
0.096648224,0.083623871,0.09626411439806509,0.06368281169833695,0.08127547300303298,0.0961790930497233,0.1004163588077302,0.06368345843086917
0.09713319699999999,0.083994523,0.0967430916237836,0.06397988741383545,0.08166750577969373,0.09666281426577504,0.10094278718567876,0.06398053515137887
0.09761925,0.084365636,0.09722305240185826,0.0642774254731671,0.08206025571643162,0.09714760144093558,0.10147059184732814,0.0642780742058781
0.098106369,0.084737174,0.09770394670779878,0.06457539444793503,0.08245368164910002,0.0976334046004979,0.10199971980577657,0.06457604416589884
0.098594531,0.085109144,0.09818586884859014,0.06487385233561513,0.08284786049036885,0.09812031957749015,0.10253027689719933,0.06487450302914162
0.09908376599999999,0.085481562,0.09866876889700132,0.06517276776006294,0.08324275115030935,0.09860829650144083,0.1030622102723229,0.06517341941939127
0.099574059,0.085854396,0.0991526449706287,0.06547213912514849,0.08363835185119453,0.09909733403278281,0.10359551993114734,0.0654727917405467
0.1000654,0.08622767,0.09963749518673885,0.06577196483790053,0.08403466081672889,0.09958743083089984,0.10413020587367267,0.0657726183996663
0.1005578,0.086601377,0.10012331766229891,0.06607224330851777,0.084431676272067,0.10007858555413877,0.10466626809989885,0.06607289780697909
0.1010513,0.086975507,0.10061011051400723,0.0663729729503801,0.08482939644383201,0.10057079685982201,0.10520370660982588,0.06637362837589579
0.1015458,0.087350063,0.10109782303383187,0.06667412203971196,0.08522777968273729,0.10106401402489332,0.10574246745316707,0.06667477838258126
0.1020414,0.08772503599999999,0.1015865508904399,0.0669757492322611,0.0856269039031611,0.10155833435807322,0.10628265839286744,0.06697640648299891
0.102538,0.088100426,0.1020762434721669,0.06727782285554752,0.08602672752905013,0.10205370723977424,0.10682422561626866,0.06727848100460941
0.1030357,0.088476233,0.10256689889493564,0.06758034133578263,0.0864272487930819,0.1025501313233428,0.10736716912337074,0.06758100037365765
0.1035344,0.08885245800000001,0.10305851527454928,0.06788330310241168,0.08682846592949213,0.10304760526116177,0.10791148891417364,0.06788396301962307
0.1040342,0.089229114,0.10355109072672057,0.06818670658812385,0.0872303771740923,0.10354612770466262,0.10845718498867744,0.06818736737522961
